file	obj	time	gap	valid
output/CMSA1/vns-d-1800-k20/50_20_20_500_vns.out	150026.4710	1800	0	1
output/CMSA1/vns-d-1800-k20/50_20_20_600_vns.out	149849.7090	1800	0	1
output/CMSA1/vns-d-1800-k20/50_20_20_700_vns.out	151599.5300	1800	0	1
output/CMSA1/vns-d-1800-k20/50_20_20_800_vns.out	143632.2410	1800	0	1
output/CMSA1/vns-d-1800-k20/50_20_20_900_vns.out	153616.0410	1800	0	1
output/CMSA1/vns-d-1800-k20/50_2_20_1000_vns.out	27314.8930	1800	0	1
output/CMSA1/vns-d-1800-k20/50_2_20_100_vns.out	43932.2770	1800	0	1
output/CMSA1/vns-d-1800-k20/50_2_20_200_vns.out	41018.6800	1800	0	1
output/CMSA1/vns-d-1800-k20/50_2_20_300_vns.out	37676.7660	1800	0	1
output/CMSA1/vns-d-1800-k20/50_2_20_400_vns.out	25441.1920	1800	0	1
output/CMSA1/vns-d-1800-k20/50_2_20_500_vns.out	29647.8980	1800	0	1
output/CMSA1/vns-d-1800-k20/50_2_20_600_vns.out	41114.0590	1800	0	1
output/CMSA1/vns-d-1800-k20/50_2_20_700_vns.out	28443.0240	1800	0	1
output/CMSA1/vns-d-1800-k20/50_2_20_800_vns.out	34131.2010	1800	0	1
output/CMSA1/vns-d-1800-k20/50_2_20_900_vns.out	34319.0310	1800	0	1
output/CMSA1/vns-d-1800-k20/50_5_20_1000_vns.out	82523.2260	1800	0	1
output/CMSA1/vns-d-1800-k20/50_5_20_100_vns.out	73500.5800	1800	0	1
output/CMSA1/vns-d-1800-k20/50_5_20_200_vns.out	73617.0900	1800	0	1
output/CMSA1/vns-d-1800-k20/50_5_20_300_vns.out	77115.2820	1800	0	1
output/CMSA1/vns-d-1800-k20/50_5_20_400_vns.out	79194.8320	1800	0	1
output/CMSA1/vns-d-1800-k20/50_5_20_500_vns.out	89515.4590	1800	0	1
output/CMSA1/vns-d-1800-k20/50_5_20_600_vns.out	79515.3150	1800	0	1
output/CMSA1/vns-d-1800-k20/50_5_20_700_vns.out	75143.0230	1800	0	1
output/CMSA1/vns-d-1800-k20/50_5_20_800_vns.out	83301.0080	1800	0	1
output/CMSA1/vns-d-1800-k20/50_5_20_900_vns.out	81074.6600	1800	0	1
